,Team Name,Season,Wins,Losses,Win Percent,Division Rank,SRS,Pace,Relative Pace,Offensive Rating,Relative Offensive Rating,Defensive Rating,Relative Defensive Rating,Playoff Result,Coaches,Top Win Shares
973,Los Angeles Clippers,2008-09,19,63,.232,4,-8.47,92.1,0.4,102.3,-6.0,111.7,3.4,None,M. Dunleavy (19-63),M. Camby (5.2)
974,Los Angeles Clippers,2007-08,23,59,.280,5,-6.56,92.1,-0.3,101.2,-6.3,109.1,1.6,None,M. Dunleavy (23-59),C. Maggette (6.9)
975,Los Angeles Clippers,2006-07,40,42,.488,4,-0.07,90.8,-1.1,105.1,-1.4,105.6,-0.9,None,M. Dunleavy (40-42),E. Brand (11.5)
976,Los Angeles Clippers,2005-06,47,35,.573,2,1.75,91.7,1.2,105.3,-0.9,103.6,-2.6,Lost W. Conf. Semis,M. Dunleavy (47-35),E. Brand (14.8)
977,Los Angeles Clippers,2004-05,37,45,.451,3,-0.47,89.1,-1.8,105.5,-0.6,106.4,0.3,None,M. Dunleavy (37-45),E. Brand (10.6)
978,Los Angeles Clippers,2003-04,28,54,.341,7,-3.74,91.0,0.9,103.5,0.6,108.5,5.6,None,M. Dunleavy (28-54),E. Brand (9.7)
979,Los Angeles Clippers,2002-03,27,55,.329,7,-3.45,91.3,0.3,102.3,-1.3,106.8,3.2,None,"A. Gentry (19-39), D. Johnson (8-16)",E. Brand (7.6)
980,Los Angeles Clippers,2001-02,39,43,.476,5,-0.09,90.1,-0.6,105.5,1.0,106.0,1.5,None,A. Gentry (39-43),E. Brand (13.6)
981,Los Angeles Clippers,2000-01,31,51,.378,6,-2.23,89.6,-1.7,101.3,-1.7,104.5,1.5,None,A. Gentry (31-51),J. McInnis (6.9)
982,Los Angeles Clippers,1999-00,15,67,.183,7,-10.73,93.9,0.8,97.8,-6.3,110.1,6.0,None,"C. Ford (11-34), J. Todd (4-33)",D. Anderson (3.3)
983,Los Angeles Clippers,1998-99,9,41,.180,7,-8.94,89.5,0.6,100.0,-2.2,109.7,7.5,None,C. Ford (9-41),T. Nesby (3.1)
984,Los Angeles Clippers,1997-98,17,65,.207,7,-7.53,92.4,2.1,103.3,-1.7,111.2,6.2,None,B. Fitch (17-65),L. Murray (4.9)
985,Los Angeles Clippers,1996-97,36,46,.439,5,-2.66,91.3,1.2,105.1,-1.6,107.6,0.9,Lost W. Conf. 1st Rnd.,B. Fitch (36-46),L. Vaught (6.3)
986,Los Angeles Clippers,1995-96,29,53,.354,7,-3.46,93.2,1.4,106.5,-1.1,110.3,2.7,None,B. Fitch (29-53),L. Vaught (6.3)
987,Los Angeles Clippers,1994-95,17,65,.207,7,-8.43,94.3,1.4,101.5,-6.8,111.1,2.8,None,B. Fitch (17-65),L. Vaught (5.5)
988,Los Angeles Clippers,1993-94,27,55,.329,7,-5.28,99.6,4.5,102.9,-3.4,108.6,2.3,None,B. Weiss (27-55),L. Vaught (5.5)
989,Los Angeles Clippers,1992-93,41,41,.500,4,0.33,99.1,2.3,107.4,-0.6,107.1,-0.9,Lost W. Conf. 1st Rnd.,L. Brown (41-41),M. Jackson (7.9)
990,Los Angeles Clippers,1991-92,45,37,.549,5,1.10,96.5,-0.1,105.8,-2.4,104.7,-3.5,Lost W. Conf. 1st Rnd.,"M. Schuler (21-24), M. Calvin (1-1), L. Brown (23-12)",D. Manning (9.8)
991,Los Angeles Clippers,1990-91,31,51,.378,6,-3.16,99.9,2.1,103.0,-4.9,106.5,-1.4,None,M. Schuler (31-51),C. Smith (7.4)
992,Los Angeles Clippers,1989-90,30,52,.366,6,-2.80,99.2,0.9,104.0,-4.1,107.4,-0.7,None,D. Casey (30-52),C. Smith (9.4)
993,Los Angeles Clippers,1988-89,21,61,.256,7,-9.50,104.4,3.8,100.8,-7.0,110.2,2.4,None,"G. Shue (10-28), D. Casey (11-33)",B. Benjamin (5.1)
994,Los Angeles Clippers,1987-88,17,65,.207,6,-10.24,100.8,1.2,97.4,-10.6,107.6,-0.4,None,G. Shue (17-65),M. Cage (6.7)
995,Los Angeles Clippers,1986-87,12,70,.146,6,-11.00,102.7,1.9,101.2,-7.1,112.3,4.0,None,D. Chaney (12-70),M. Cage (7.2)
996,Los Angeles Clippers,1985-86,32,50,.390,4,-6.83,102.7,0.6,105.4,-1.8,112.1,4.9,None,D. Chaney (32-50),M. Johnson (5.9)
997,Los Angeles Clippers,1984-85,31,51,.378,5,-4.55,100.9,-1.2,105.8,-2.1,110.3,2.4,None,"J. Lynam (22-39), D. Chaney (9-12)",D. Smith (8.0)
998,Los Angeles Clippers,1983-84,30,52,.366,6,-3.21,101.1,-0.3,109.2,1.6,112.4,4.8,None,J. Lynam (30-52),T. Cummings (7.5)
999,Los Angeles Clippers,1982-83,25,57,.305,6,-4.61,103.0,-0.1,104.7,0.0,109.3,4.6,None,P. Silas (25-57),T. Cummings (8.7)
1000,Los Angeles Clippers,1981-82,17,65,.207,6,-7.05,101.4,0.5,106.6,-0.3,113.8,6.9,None,P. Silas (17-65),J. Whitehead (5.3)
1001,Los Angeles Clippers,1980-81,36,46,.439,5,-1.78,100.2,-1.6,106.0,0.5,107.6,2.1,None,P. Silas (36-46),S. Nater (8.6)
1002,Los Angeles Clippers,1979-80,35,47,.427,5,-3.97,101.4,-1.7,105.7,0.4,109.8,4.5,None,G. Shue (35-47),W. Free (8.0)
1003,Los Angeles Clippers,1978-79,43,39,.524,5,-1.76,106.3,0.5,106.2,2.4,107.9,4.1,None,G. Shue (43-39),W. Free (10.1)
1004,Los Angeles Clippers,1977-78,27,55,.329,4,-3.55,104.3,-2.4,100.3,-0.6,103.8,2.9,None,C. Fitzsimmons (27-55),R. Smith (7.9)
1005,Los Angeles Clippers,1976-77,30,52,.366,4,-4.28,107.3,0.8,97.6,-1.9,101.8,2.3,None,"T. Locke (16-30), B. MacKinnon (3-4), J. Mullaney (11-18)",A. Dantley (9.8)
1006,Los Angeles Clippers,1975-76,46,36,.561,3,0.85,108.2,2.7,99.0,0.7,98.2,-0.1,Lost E. Conf. Semis,J. Ramsay (46-36),B. McAdoo (12.3)
1007,Los Angeles Clippers,1974-75,49,33,.598,2,2.16,107.7,3.2,99.8,2.1,97.8,0.1,Lost E. Conf. Semis,J. Ramsay (49-33),B. McAdoo (17.8)
1008,Los Angeles Clippers,1973-74,42,40,.512,3,-0.19,111.6,3.8,99.3,1.6,99.4,1.7,Lost E. Conf. Semis,J. Ramsay (42-40),B. McAdoo (15.3)
1009,Los Angeles Clippers,1972-73,21,61,.256,3,-8.85,110.9,0.2,92.9,-3.9,101.2,4.4,None,J. Ramsay (21-61),B. Kauffman (7.9)
1010,Los Angeles Clippers,1971-72,22,60,.268,4,-9.44,108.3,-3.7,93.6,-4.3,102.1,4.2,None,"D. Schayes (0-1), J. McCarthy (22-59)",B. Kauffman (8.0)
1011,Los Angeles Clippers,1970-71,22,60,.268,4,-8.02,111.9,-3.2,93.7,-3.5,99.6,2.4,None,D. Schayes (22-60),B. Kauffman (7.9)
1012,Houston Rockets,2018-19,23,16,.590,1,2.55,95.9,-3.6,114.5,4.5,112.9,2.9,None,M. D'Antoni (23-16),J. Harden (6.3)
1013,Houston Rockets,2017-18,65,17,.793,1,8.21,97.6,0.3,114.7,6.1,106.1,-2.5,Lost W. Conf. Finals,M. D'Antoni (65-17),J. Harden (15.4)
1014,Houston Rockets,2016-17,55,27,.671,2,5.84,100.0,3.6,114.7,5.9,109.0,0.2,Lost W. Conf. Semis,M. D'Antoni (55-27),J. Harden (15.0)
1015,Houston Rockets,2015-16,41,41,.500,4,0.34,97.6,1.8,108.3,1.9,108.1,1.7,Lost W. Conf. 1st Rnd.,"K. McHale (4-7), J. Bickerstaff (37-34)",J. Harden (13.3)
1016,Houston Rockets,2014-15,56,26,.683,1,3.82,96.5,2.6,107.0,1.4,103.4,-2.2,Lost W. Conf. Finals,K. McHale (56-26),J. Harden (16.4)
1017,Houston Rockets,2013-14,54,28,.659,2,5.06,96.3,2.4,111.0,4.3,106.3,-0.4,Lost W. Conf. 1st Rnd.,K. McHale (54-28),J. Harden (12.8)
1018,Houston Rockets,2012-13,45,37,.549,3,3.69,96.1,4.1,109.7,3.8,106.1,0.2,Lost W. Conf. 1st Rnd.,K. McHale (45-37),J. Harden (12.8)
1019,Houston Rockets,2011-12,34,32,.515,4,0.57,91.7,0.4,105.5,0.9,105.2,0.6,None,K. McHale (34-32),G. Dragic (5.1)
1020,Houston Rockets,2010-11,43,39,.524,5,2.37,94.2,2.1,111.3,4.0,109.0,1.7,None,R. Adelman (43-39),K. Martin (9.5)
1021,Houston Rockets,2009-10,42,40,.512,3,-0.02,94.0,1.3,107.6,0.0,108.0,0.4,None,R. Adelman (42-40),L. Scola (6.3)
1022,Houston Rockets,2008-09,53,29,.646,2,3.73,90.2,-1.5,108.4,0.1,104.0,-4.3,Lost W. Conf. Semis,R. Adelman (53-29),Y. Ming (10.6)
1023,Houston Rockets,2007-08,55,27,.671,3,4.83,90.4,-2.0,106.8,-0.7,101.6,-5.9,Lost W. Conf. 1st Rnd.,R. Adelman (55-27),Y. Ming (8.3)
1024,Houston Rockets,2006-07,52,30,.634,3,5.04,90.7,-1.2,106.0,-0.5,100.7,-5.8,Lost W. Conf. 1st Rnd.,J. Van Gundy (52-30),S. Battier (9.0)
1025,Houston Rockets,2005-06,34,48,.415,5,-1.30,88.0,-2.5,101.6,-4.6,103.3,-2.9,None,J. Van Gundy (34-48),Y. Ming (8.6)
1026,Houston Rockets,2004-05,51,31,.622,3,4.27,88.8,-2.1,106.2,0.1,101.7,-4.4,Lost W. Conf. 1st Rnd.,J. Van Gundy (51-31),T. McGrady (12.0)
1027,Houston Rockets,2003-04,45,37,.549,5,2.28,87.8,-2.3,100.9,-2.0,99.0,-3.9,Lost W. Conf. 1st Rnd.,J. Van Gundy (45-37),Y. Ming (11.4)
1028,Houston Rockets,2002-03,43,39,.524,5,1.89,88.8,-2.2,104.3,0.7,102.6,-1.0,None,R. Tomjanovich (43-39),S. Francis (11.1)
1029,Houston Rockets,2001-02,28,54,.341,5,-4.31,88.2,-2.5,103.1,-1.4,108.6,4.1,None,R. Tomjanovich (28-54),C. Mobley (5.7)
1030,Houston Rockets,2000-01,45,37,.549,5,2.71,90.4,-0.9,106.7,3.7,104.2,1.2,None,R. Tomjanovich (45-37),S. Francis (12.2)
1031,Houston Rockets,1999-00,34,48,.415,6,-0.57,94.2,1.1,104.8,0.7,105.7,1.6,None,R. Tomjanovich (34-48),S. Francis (6.4)
1032,Houston Rockets,1998-99,31,19,.620,3,1.39,88.8,-0.1,105.4,3.2,102.9,0.7,Lost W. Conf. 1st Rnd.,R. Tomjanovich (31-19),C. Barkley (6.8)
1033,Houston Rockets,1997-98,41,41,.500,4,-1.23,91.0,0.7,107.7,2.7,108.6,3.6,Lost W. Conf. 1st Rnd.,R. Tomjanovich (41-41),C. Barkley (8.6)
1034,Houston Rockets,1996-97,57,25,.695,2,3.85,91.6,1.5,108.8,2.1,104.0,-2.7,Lost W. Conf. Finals,R. Tomjanovich (57-25),C. Barkley (9.4)
1035,Houston Rockets,1995-96,48,34,.585,3,1.63,93.2,1.4,109.3,1.7,107.4,-0.2,Lost W. Conf. Semis,R. Tomjanovich (48-34),H. Olajuwon (9.7)
1036,Houston Rockets,1994-95,47,35,.573,3,2.32,94.2,1.3,109.7,1.4,107.4,-0.9,Won Finals,R. Tomjanovich (47-35),H. Olajuwon (10.7)
1037,Houston Rockets,1993-94,58,24,.707,1,4.19,95.0,-0.1,105.9,-0.4,101.4,-4.9,Won Finals,R. Tomjanovich (58-24),H. Olajuwon (14.3)
1038,Houston Rockets,1992-93,55,27,.671,1,3.57,94.4,-2.4,109.6,1.6,105.2,-2.8,Lost W. Conf. Semis,R. Tomjanovich (55-27),H. Olajuwon (15.8)
1039,Houston Rockets,1991-92,42,40,.512,3,-1.94,95.1,-1.5,106.2,-2.0,108.0,-0.2,None,"D. Chaney (26-26), R. Tomjanovich (16-14)",H. Olajuwon (9.8)
1040,Houston Rockets,1990-91,52,30,.634,3,3.27,98.5,0.7,107.4,-0.5,103.9,-4.0,Lost W. Conf. 1st Rnd.,D. Chaney (52-30),O. Thorpe (10.4)
1041,Houston Rockets,1989-90,41,41,.500,5,1.71,101.2,2.9,104.8,-3.3,103.4,-4.7,Lost W. Conf. 1st Rnd.,D. Chaney (41-41),H. Olajuwon (11.2)
1042,Houston Rockets,1988-89,45,37,.549,2,0.22,101.8,1.2,105.7,-2.1,104.8,-3.0,Lost W. Conf. 1st Rnd.,D. Chaney (45-37),H. Olajuwon (12.4)
1043,Houston Rockets,1987-88,46,36,.561,4,0.82,101.8,2.2,107.1,-0.9,105.7,-2.3,Lost W. Conf. 1st Rnd.,B. Fitch (46-36),H. Olajuwon (10.7)
1044,Houston Rockets,1986-87,42,40,.512,3,0.60,99.9,-0.9,106.5,-1.8,105.5,-2.8,Lost W. Conf. Semis,B. Fitch (42-40),H. Olajuwon (10.9)
1045,Houston Rockets,1985-86,51,31,.622,1,2.10,103.5,1.4,110.1,2.9,107.6,0.4,Lost Finals,B. Fitch (51-31),H. Olajuwon (9.5)
1046,Houston Rockets,1984-85,48,34,.585,2,1.38,102.2,0.1,107.9,0.0,106.3,-1.6,Lost W. Conf. 1st Rnd.,B. Fitch (48-34),H. Olajuwon (10.2)
1047,Houston Rockets,1983-84,29,53,.354,6,-3.12,104.7,3.3,105.3,-2.3,108.2,0.6,None,B. Fitch (29-53),R. Sampson (6.0)
1048,Houston Rockets,1982-83,14,68,.171,6,-11.12,102.2,-0.9,97.0,-7.7,108.3,3.6,None,D. Harris (14-68),A. Leavell (3.8)
1049,Houston Rockets,1981-82,46,36,.561,3,-0.39,97.2,-3.7,108.3,1.4,108.3,1.4,Lost W. Conf. 1st Rnd.,D. Harris (46-36),M. Malone (15.4)
1050,Houston Rockets,1980-81,40,42,.488,3,-0.20,100.5,-1.3,107.0,1.5,106.7,1.2,Lost Finals,D. Harris (40-42),M. Malone (13.7)
1051,Houston Rockets,1979-80,41,41,.500,2,0.27,101.2,-1.9,108.1,2.8,108.0,2.7,Lost E. Conf. Semis,D. Harris (41-41),M. Malone (11.9)
1052,Houston Rockets,1978-79,47,35,.573,2,0.92,103.8,-2.0,108.7,4.9,107.7,3.9,Lost E. Conf. 1st Rnd.,T. Nissalke (47-35),M. Malone (14.1)
1053,Houston Rockets,1977-78,28,54,.341,6,-3.83,101.3,-5.4,102.2,1.3,106.1,5.2,None,T. Nissalke (28-54),C. Murphy (7.4)
1054,Houston Rockets,1976-77,49,33,.598,1,1.44,101.3,-5.2,104.5,5.0,102.9,3.4,Lost E. Conf. Finals,T. Nissalke (49-33),R. Tomjanovich (10.4)
1055,Houston Rockets,1975-76,40,42,.488,3,-0.71,104.7,-0.8,101.1,2.8,101.8,3.5,None,J. Egan (40-42),C. Murphy (8.8)
1056,Houston Rockets,1974-75,41,41,.500,2,0.84,102.9,-1.6,100.4,2.7,99.4,1.7,Lost E. Conf. Semis,J. Egan (41-41),R. Tomjanovich (10.1)
1057,Houston Rockets,1973-74,32,50,.390,3,-0.34,106.1,-1.7,100.3,2.6,100.5,2.8,None,J. Egan (32-50),R. Tomjanovich (12.8)
1058,Houston Rockets,1972-73,33,49,.402,3,-1.81,115.2,4.5,97.9,1.1,99.4,2.6,None,"T. Winter (17-30), J. Egan (16-19)",R. Tomjanovich (6.9)
1059,Houston Rockets,1971-72,34,48,.415,4,-1.22,114.7,2.7,95.4,-2.5,96.8,-1.1,None,T. Winter (34-48),R. Tomjanovich (8.4)
1060,Houston Rockets,1970-71,40,42,.488,3,0.21,118.5,3.4,95.2,-2.0,95.5,-1.7,None,A. Hannum (40-42),S. Lantz (10.5)
1061,Houston Rockets,1969-70,27,55,.329,7,-2.95,125.1,8.0,94.4,-4.6,96.8,-2.2,None,"J. McMahon (9-17), A. Hannum (18-38)",E. Hayes (8.5)
1062,Houston Rockets,1968-69,37,45,.451,4,-0.30,123.8,6.9,92.7,-2.8,92.8,-2.7,Lost W. Div. Semis,J. McMahon (37-45),E. Hayes (9.6)
1063,Houston Rockets,1967-68,15,67,.183,6,-7.94,121.9,2.1,91.8,-5.0,98.8,2.0,None,J. McMahon (15-67),D. Gambee (5.0)
1064,San Antonio Spurs,2018-19,24,17,.585,2,4.09,97.7,-1.8,113.9,3.9,110.5,0.5,None,G. Popovich (24-17),D. DeRozan (4.1)
1065,San Antonio Spurs,2017-18,47,35,.573,3,2.89,95.0,-2.3,107.9,-0.7,104.8,-3.8,Lost W. Conf. 1st Rnd.,G. Popovich (47-35),L. Aldridge (10.9)
1066,San Antonio Spurs,2016-17,61,21,.744,1,7.13,94.2,-2.2,111.1,2.3,103.5,-5.3,Lost W. Conf. Finals,G. Popovich (61-21),K. Leonard (13.6)
1067,San Antonio Spurs,2015-16,67,15,.817,1,10.28,93.8,-2.0,110.3,3.9,99.0,-7.4,Lost W. Conf. Semis,G. Popovich (67-15),K. Leonard (13.7)
1068,San Antonio Spurs,2014-15,55,27,.671,2,6.34,93.8,-0.1,108.5,2.9,102.0,-3.6,Lost W. Conf. 1st Rnd.,G. Popovich (55-27),T. Duncan (9.6)
1069,San Antonio Spurs,2013-14,62,20,.756,1,8.00,95.0,1.1,110.5,3.8,102.4,-4.3,Won Finals,G. Popovich (62-20),K. Leonard (7.7)
1070,San Antonio Spurs,2012-13,58,24,.707,1,6.67,94.2,2.2,108.3,2.4,101.6,-4.3,Lost Finals,G. Popovich (58-24),T. Parker (9.3)
1071,San Antonio Spurs,2011-12,50,16,.758,1,7.28,92.9,1.6,110.9,6.3,103.2,-1.4,Lost W. Conf. Finals,G. Popovich (50-16),T. Parker (7.1)
1072,San Antonio Spurs,2010-11,61,21,.744,1,5.86,92.3,0.2,111.8,4.5,105.6,-1.7,Lost W. Conf. 1st Rnd.,G. Popovich (61-21),M. Ginobili (9.9)
1073,San Antonio Spurs,2009-10,50,32,.610,2,5.07,91.7,-1.0,110.0,2.4,104.5,-3.1,Lost W. Conf. Semis,G. Popovich (50-32),T. Duncan (10.9)
1074,San Antonio Spurs,2008-09,54,28,.659,1,3.36,88.4,-3.3,108.5,0.2,104.3,-4.0,Lost W. Conf. 1st Rnd.,G. Popovich (54-28),T. Duncan (10.1)
1075,San Antonio Spurs,2007-08,56,26,.683,2,5.10,88.8,-3.6,107.2,-0.3,101.8,-5.7,Lost W. Conf. Finals,G. Popovich (56-26),M. Ginobili (11.1)
1076,San Antonio Spurs,2006-07,58,24,.707,2,8.35,89.8,-2.1,109.2,2.7,99.9,-6.6,Won Finals,G. Popovich (58-24),T. Duncan (13.0)
1077,San Antonio Spurs,2005-06,63,19,.768,1,6.69,88.5,-2.0,107.3,1.1,99.6,-6.6,Lost W. Conf. Semis,G. Popovich (63-19),T. Duncan (10.8)
1078,San Antonio Spurs,2004-05,59,23,.720,1,7.84,88.9,-2.0,107.5,1.4,98.8,-7.3,Won Finals,G. Popovich (59-23),T. Duncan (11.2)
1079,San Antonio Spurs,2003-04,57,25,.695,2,7.51,89.2,-0.9,102.2,-0.7,94.1,-8.8,Lost W. Conf. Semis,G. Popovich (57-25),T. Duncan (13.1)
1080,San Antonio Spurs,2002-03,60,22,.732,1,5.65,90.0,-1.0,105.6,2.0,99.7,-3.9,Won Finals,G. Popovich (60-22),T. Duncan (16.5)
1081,San Antonio Spurs,2001-02,58,24,.707,1,6.28,90.0,-0.7,106.5,2.0,99.7,-4.8,Lost W. Conf. Semis,G. Popovich (58-24),T. Duncan (17.8)
1082,San Antonio Spurs,2000-01,58,24,.707,1,7.92,89.6,-1.7,106.6,3.6,98.0,-5.0,Lost W. Conf. Finals,G. Popovich (58-24),T. Duncan (13.2)
1083,San Antonio Spurs,1999-00,53,29,.646,2,5.92,90.8,-2.3,105.0,0.9,98.6,-5.5,Lost W. Conf. 1st Rnd.,G. Popovich (53-29),T. Duncan (13.0)
1084,San Antonio Spurs,1998-99,37,13,.740,1,7.12,88.6,-0.3,104.0,1.8,95.0,-7.2,Won Finals,G. Popovich (37-13),T. Duncan (8.7)
1085,San Antonio Spurs,1997-98,56,26,.683,2,3.30,88.4,-1.9,103.8,-1.2,99.4,-5.6,Lost W. Conf. Semis,G. Popovich (56-26),D. Robinson (13.8)
1086,San Antonio Spurs,1996-97,20,62,.244,6,-7.93,87.3,-2.8,103.3,-3.4,112.3,5.6,None,"B. Hill (3-15), G. Popovich (17-47)",W. Perdue (4.4)
1087,San Antonio Spurs,1995-96,59,23,.720,1,5.98,93.3,1.5,110.2,2.6,103.5,-4.1,Lost W. Conf. Semis,B. Hill (59-23),D. Robinson (18.3)
