,Name,Dates,FG,FGA,FG3,FG3A,FG3Pct,FreeThrows,Free Throw Attempts,Free Throw Percent,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus Minus
31610,Kelly Olynyk,2016-02-05,0,1,0,0,0.0,2,2,1.000,0,0,0,0,1,0,1,1,2,0.9,-3
31611,Kelly Olynyk,2016-02-07,4,6,2,4,.500,0,0,0.0,1,3,4,0,0,0,2,0,10,7.0,-12
31612,Kelly Olynyk,2016-02-09,5,9,1,4,.250,4,4,1.000,2,1,3,0,1,0,0,3,15,12.2,+5
31613,Kelly Olynyk,2016-02-10,1,4,1,3,.333,4,4,1.000,0,2,2,2,0,0,0,3,7,5.4,+13
31614,Kelly Olynyk,2016-02-19,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31615,Kelly Olynyk,2016-02-21,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31616,Kelly Olynyk,2016-02-22,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31617,Kelly Olynyk,2016-02-25,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31618,Kelly Olynyk,2016-02-27,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31619,Kelly Olynyk,2016-02-29,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31620,Kelly Olynyk,2016-03-02,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31621,Kelly Olynyk,2016-03-04,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31622,Kelly Olynyk,2016-03-05,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31623,Kelly Olynyk,2016-03-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31624,Kelly Olynyk,2016-03-11,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31625,Kelly Olynyk,2016-03-15,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31626,Kelly Olynyk,2016-03-16,1,7,0,2,.000,6,7,.857,1,3,4,1,0,0,1,1,8,4.0,-22
31627,Kelly Olynyk,2016-03-18,2,7,1,4,.250,0,0,0.0,1,3,4,3,0,0,2,3,5,1.4,+2
31628,Kelly Olynyk,2016-03-20,2,8,0,4,.000,0,0,0.0,1,1,2,0,0,0,2,1,4,-2.2,-2
31629,Kelly Olynyk,2016-03-21,7,12,4,6,.667,4,4,1.000,2,3,5,2,2,0,0,5,22,20.1,+5
31630,Kelly Olynyk,2016-03-23,1,4,0,1,.000,1,2,.500,0,2,2,1,0,0,0,2,3,0.7,0
31631,Kelly Olynyk,2016-03-26,7,10,2,4,.500,0,0,0.0,1,2,3,0,0,0,2,2,16,10.3,+6
31632,Kelly Olynyk,2016-03-28,3,9,2,3,.667,0,0,0.0,1,4,5,1,0,0,0,2,8,4.7,-9
31633,Kelly Olynyk,2016-03-31,3,6,2,3,.667,0,2,.000,0,0,0,1,0,1,0,1,8,5.2,-23
31634,Kelly Olynyk,2016-04-01,2,8,1,4,.250,2,2,1.000,1,1,2,2,1,0,1,2,7,3.8,0
31635,Kelly Olynyk,2016-04-03,2,4,0,1,.000,0,0,0.0,1,0,1,0,0,0,1,2,4,0.9,-2
31636,Kelly Olynyk,2016-04-06,2,6,1,2,.500,2,2,1.000,0,0,0,2,1,0,0,2,7,5.2,-1
31637,Kelly Olynyk,2016-04-08,5,5,1,1,1.000,5,7,.714,0,7,7,1,2,0,1,2,16,16.7,+22
31638,Kelly Olynyk,2016-04-09,1,2,1,1,1.000,3,4,.750,0,2,2,3,0,1,1,1,6,6.6,+15
31639,Kelly Olynyk,2016-04-11,5,12,1,5,.200,3,3,1.000,3,8,11,1,0,0,0,4,14,11.2,+7
31640,Kelly Olynyk,2016-04-13,4,9,0,2,.000,3,3,1.000,0,1,1,3,3,0,0,1,11,11.3,+14
31641,Kelly Olynyk,2016-10-26,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31642,Kelly Olynyk,2016-10-27,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31643,Kelly Olynyk,2016-10-29,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31644,Kelly Olynyk,2016-11-02,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31645,Kelly Olynyk,2016-11-03,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31646,Kelly Olynyk,2016-11-06,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31647,Kelly Olynyk,2016-11-09,1,6,0,3,.000,0,0,0.0,0,6,6,1,0,0,0,1,2,0.3,-3
31648,Kelly Olynyk,2016-11-11,6,11,3,5,.600,4,4,1.000,2,5,7,3,2,0,3,3,19,16.5,+25
31649,Kelly Olynyk,2016-11-12,6,13,2,6,.333,2,4,.500,2,4,6,4,0,1,3,5,16,9.6,-6
31650,Kelly Olynyk,2016-11-14,1,8,1,7,.143,2,2,1.000,0,8,8,1,0,0,2,6,5,-1.5,+11
31651,Kelly Olynyk,2016-11-16,5,8,0,1,.000,0,0,0.0,0,4,4,0,0,0,2,3,10,4.4,+4
31652,Kelly Olynyk,2016-11-18,0,5,0,2,.000,0,0,0.0,1,2,3,2,0,0,0,1,0,-1.2,-20
31653,Kelly Olynyk,2016-11-19,2,3,1,2,.500,0,0,0.0,0,1,1,1,0,0,1,1,5,3.3,-12
31654,Kelly Olynyk,2016-11-21,1,2,1,2,.500,0,0,0.0,0,3,3,1,0,0,0,2,3,2.8,-7
31655,Kelly Olynyk,2016-11-23,3,9,2,5,.400,2,2,1.000,1,1,2,1,2,0,1,4,10,6.0,0
31656,Kelly Olynyk,2016-11-25,4,6,1,2,.500,0,0,0.0,1,0,1,1,3,0,0,0,9,10.8,+3
31657,Kelly Olynyk,2016-11-28,5,7,2,3,.667,2,2,1.000,0,6,6,4,0,2,3,4,14,12.5,+10
31658,Kelly Olynyk,2016-11-30,7,9,3,4,.750,2,2,1.000,1,2,3,2,0,0,1,4,19,15.6,+10
31659,Kelly Olynyk,2016-12-02,1,3,0,1,.000,0,0,0.0,1,4,5,1,0,0,0,3,2,1.7,+1
31660,Kelly Olynyk,2016-12-03,2,2,1,1,1.000,1,2,.500,0,0,0,1,0,0,3,4,6,1.1,+2
31661,Kelly Olynyk,2016-12-05,3,6,1,2,.500,0,0,0.0,1,4,5,2,1,0,1,2,7,6.5,+6
31662,Kelly Olynyk,2016-12-07,4,8,0,3,.000,1,1,1.000,1,3,4,2,1,0,0,1,9,8.6,+15
31663,Kelly Olynyk,2016-12-09,2,6,0,2,.000,1,2,.500,1,8,9,3,3,1,2,1,5,7.7,-12
31664,Kelly Olynyk,2016-12-11,2,9,1,7,.143,3,4,.750,2,6,8,2,2,0,1,3,8,6.5,-6
31665,Kelly Olynyk,2016-12-14,2,4,1,1,1.000,2,2,1.000,0,3,3,1,1,0,1,3,7,5.4,-8
31666,Kelly Olynyk,2016-12-16,2,5,2,3,.667,1,2,.500,0,3,3,2,2,2,0,1,7,9.2,+5
31667,Kelly Olynyk,2016-12-18,1,5,0,2,.000,2,4,.500,0,2,2,0,3,0,2,1,4,1.3,+6
31668,Kelly Olynyk,2016-12-20,2,7,1,2,.500,5,6,.833,1,2,3,1,3,2,2,1,10,9.5,+4
31669,Kelly Olynyk,2016-12-22,4,8,2,5,.400,1,1,1.000,0,5,5,2,1,0,2,3,11,7.7,+7
31670,Kelly Olynyk,2016-12-23,0,1,0,1,.000,0,0,0.0,0,1,1,1,0,0,0,2,0,-0.5,-10
31671,Kelly Olynyk,2016-12-25,7,9,2,3,.667,0,0,0.0,0,2,2,2,0,0,1,3,16,12.3,-6
31672,Kelly Olynyk,2016-12-27,2,4,1,3,.333,0,0,0.0,1,6,7,3,0,1,1,5,5,5.3,+10
31673,Kelly Olynyk,2016-12-29,1,3,0,1,.000,0,0,0.0,1,0,1,2,1,0,0,0,2,3.4,-6
31674,Kelly Olynyk,2016-12-30,2,7,0,2,.000,1,2,.500,0,2,2,3,0,1,2,1,5,1.5,-10
31675,Kelly Olynyk,2017-01-03,2,6,0,4,.000,1,2,.500,1,6,7,3,1,2,1,2,5,6.4,-6
31676,Kelly Olynyk,2017-01-06,2,7,1,4,.250,3,4,.750,1,3,4,5,0,0,1,5,8,5.6,+8
31677,Kelly Olynyk,2017-01-07,5,9,2,3,.667,0,0,0.0,1,3,4,4,0,0,0,3,12,10.9,+3
31678,Kelly Olynyk,2017-01-10,6,10,1,2,.500,0,2,.000,1,3,4,1,0,1,2,4,13,7.0,-7
31679,Kelly Olynyk,2017-01-11,2,5,2,3,.667,0,0,0.0,0,6,6,3,0,2,2,1,6,6.2,+10
31680,Kelly Olynyk,2017-01-13,9,11,4,5,.800,4,4,1.000,2,6,8,3,0,0,0,4,26,25.6,+20
31681,Kelly Olynyk,2017-01-16,6,9,2,2,1.000,1,2,.500,3,6,9,4,1,0,1,2,15,16.6,0
31682,Kelly Olynyk,2017-01-18,2,6,0,1,.000,0,0,0.0,1,1,2,2,0,0,1,1,4,1.6,-11
31683,Kelly Olynyk,2017-01-21,4,4,0,0,0.0,2,2,1.000,2,6,8,1,0,0,4,4,10,7.1,+6
31684,Kelly Olynyk,2017-01-24,3,8,0,4,.000,0,0,0.0,1,2,3,0,0,1,1,2,6,1.8,-4
31685,Kelly Olynyk,2017-01-25,2,4,0,1,.000,1,2,.500,2,2,4,2,0,0,3,3,5,1.8,-14
31686,Kelly Olynyk,2017-01-27,7,7,2,2,1.000,0,0,0.0,0,5,5,1,0,0,2,1,16,13.7,+15
31687,Kelly Olynyk,2017-01-28,7,12,1,5,.200,2,3,.667,1,6,7,3,1,0,1,4,17,14.0,+1
31688,Kelly Olynyk,2017-01-30,2,3,0,1,.000,1,2,.500,0,4,4,0,1,1,0,1,5,5.8,+6
31689,Kelly Olynyk,2017-02-01,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31690,Kelly Olynyk,2017-02-03,3,8,0,3,.000,1,2,.500,2,7,9,2,0,0,1,2,7,5.3,+6
31691,Kelly Olynyk,2017-02-05,5,10,1,4,.250,2,2,1.000,2,2,4,2,1,0,2,4,13,8.8,-9
31692,Kelly Olynyk,2017-02-08,4,7,0,0,0.0,1,2,.500,3,5,8,2,0,1,0,3,9,9.8,-10
31693,Kelly Olynyk,2017-02-09,5,9,2,4,.500,1,1,1.000,2,5,7,1,0,0,0,5,13,10.3,-3
31694,Kelly Olynyk,2017-02-11,8,11,3,5,.600,0,2,.000,0,7,7,3,2,2,2,5,19,17.3,0
31695,Kelly Olynyk,2017-02-13,6,10,1,3,.333,2,2,1.000,2,5,7,2,0,0,2,4,15,11.1,+13
31696,Kelly Olynyk,2017-02-15,6,8,2,2,1.000,2,3,.667,1,6,7,3,1,0,3,2,16,14.2,-4
31697,Kelly Olynyk,2017-02-16,6,10,3,6,.500,2,3,.667,0,7,7,4,0,0,0,2,17,16.1,+5
31698,Kelly Olynyk,2017-02-24,1,3,0,0,0.0,2,2,1.000,2,3,5,0,0,0,1,4,4,2.0,-2
31699,Kelly Olynyk,2017-02-26,2,8,1,3,.333,0,0,0.0,0,6,6,1,1,0,3,3,5,-0.5,-11
31700,Kelly Olynyk,2017-02-27,1,3,0,1,.000,0,0,0.0,1,2,3,0,1,0,2,4,2,-1.0,-10
31701,Kelly Olynyk,2017-03-01,4,5,0,0,0.0,2,2,1.000,1,1,2,2,0,1,2,5,10,7.2,+5
31702,Kelly Olynyk,2017-03-03,3,9,0,4,.000,1,1,1.000,1,1,2,1,0,0,1,3,7,1.4,-13
31703,Kelly Olynyk,2017-03-05,0,5,0,2,.000,0,0,0.0,1,3,4,1,0,2,3,2,0,-3.6,+1
31704,Kelly Olynyk,2017-03-06,2,6,0,2,.000,0,0,0.0,4,3,7,2,1,0,2,5,4,2.7,+5
31705,Kelly Olynyk,2017-03-08,7,9,1,2,.500,2,2,1.000,0,5,5,5,3,0,1,0,17,20.5,+29
31706,Kelly Olynyk,2017-03-10,0,2,0,1,.000,0,0,0.0,0,2,2,2,0,0,1,2,0,-1.2,-11
31707,Kelly Olynyk,2017-03-12,5,10,1,2,.500,0,0,0.0,4,6,10,3,1,0,2,2,11,10.9,0
31708,Kelly Olynyk,2017-03-15,3,4,0,1,.000,4,6,.667,0,1,1,3,0,0,1,1,10,8.6,+1
31709,Kelly Olynyk,2017-03-17,4,6,0,1,.000,1,2,.500,1,5,6,3,0,2,2,2,9,8.9,+8
31710,Kelly Olynyk,2017-03-19,3,4,0,1,.000,6,7,.857,0,1,1,1,0,0,0,3,12,9.8,-13
31711,Kelly Olynyk,2017-03-20,4,7,1,2,.500,0,0,0.0,4,7,11,1,0,1,3,5,9,7.0,+4
31712,Kelly Olynyk,2017-03-22,5,6,1,1,1.000,0,0,0.0,2,6,8,4,1,0,2,0,11,13.8,+12
31713,Kelly Olynyk,2017-03-24,4,7,1,3,.333,4,5,.800,1,3,4,2,0,0,1,4,13,9.7,0
31714,Kelly Olynyk,2017-03-26,4,7,1,1,1.000,0,0,0.0,1,1,2,0,0,0,0,4,9,5.1,-18
31715,Kelly Olynyk,2017-03-29,0,1,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7,-16
31716,Kelly Olynyk,2017-03-31,3,7,1,2,.500,2,2,1.000,2,2,4,2,1,0,0,4,9,8.1,-8
31717,Kelly Olynyk,2017-04-02,5,7,1,2,.500,1,3,.333,0,4,4,2,1,2,2,3,12,10.1,+14
31718,Kelly Olynyk,2017-04-05,5,8,1,3,.333,1,2,.500,1,3,4,0,0,0,1,3,12,7.4,-9
31719,Kelly Olynyk,2017-04-06,2,8,0,5,.000,3,4,.750,0,8,8,0,0,0,0,2,7,3.4,-6
31720,Kelly Olynyk,2017-04-08,6,10,0,2,.000,1,1,1.000,1,10,11,4,0,1,0,6,13,13.2,+8
31721,Kelly Olynyk,2017-04-10,4,9,1,3,.333,2,2,1.000,1,5,6,3,0,0,2,3,11,7.4,+2
31722,Kelly Olynyk,2017-04-12,3,9,2,3,.667,0,0,0.0,0,4,4,6,0,0,1,5,8,5.3,+6
31723,Kelly Olynyk,2017-10-18,3,7,1,2,.500,3,3,1.000,0,5,5,3,0,0,0,4,10,8.3,-10
31724,Kelly Olynyk,2017-10-21,5,10,3,5,.600,0,0,0.0,1,8,9,4,2,1,2,3,13,13.4,-3
31725,Kelly Olynyk,2017-10-23,4,8,1,3,.333,1,3,.333,2,8,10,4,2,1,5,3,10,8.3,+6
31726,Kelly Olynyk,2017-10-25,2,3,1,1,1.000,0,0,0.0,0,2,2,1,0,0,1,2,5,3.2,+2
31727,Kelly Olynyk,2017-10-28,3,7,1,3,.333,7,8,.875,2,7,9,1,1,3,4,1,14,12.8,+5
31728,Kelly Olynyk,2017-10-30,9,12,3,5,.600,2,2,1.000,0,6,6,2,0,0,4,3,23,16.2,+6
31729,Kelly Olynyk,2017-11-01,3,4,1,1,1.000,1,1,1.000,0,2,2,0,0,0,0,5,8,5.0,+1
31730,Kelly Olynyk,2017-11-03,3,8,2,4,.500,0,0,0.0,1,5,6,1,1,0,5,1,8,2.1,-3
31731,Kelly Olynyk,2017-11-05,1,5,0,2,.000,0,0,0.0,0,4,4,1,1,2,1,2,2,1.4,0
31732,Kelly Olynyk,2017-11-06,3,4,0,0,0.0,4,5,.800,0,5,5,1,0,0,3,4,10,5.6,+1
31733,Kelly Olynyk,2017-11-08,4,5,1,2,.500,1,2,.500,3,6,9,2,0,0,1,1,10,11.6,0
31734,Kelly Olynyk,2017-11-10,2,5,1,4,.250,2,3,.667,0,6,6,2,1,0,1,3,7,5.9,+5
31735,Kelly Olynyk,2017-11-12,3,5,2,4,.500,0,1,.000,0,2,2,0,0,0,2,4,8,2.3,-8
31736,Kelly Olynyk,2017-11-15,2,4,1,2,.500,0,0,0.0,1,2,3,0,1,0,0,2,5,4.5,0
31737,Kelly Olynyk,2017-11-17,2,3,1,1,1.000,0,0,0.0,3,1,4,0,1,1,1,4,5,5.2,+12
31738,Kelly Olynyk,2017-11-19,1,4,0,2,.000,2,2,1.000,1,1,2,1,0,0,0,2,4,2.5,+2
31739,Kelly Olynyk,2017-11-22,3,5,0,1,.000,0,0,0.0,1,5,6,2,1,1,2,3,6,5.8,+17
31740,Kelly Olynyk,2017-11-24,4,7,2,3,.667,2,2,1.000,2,6,8,4,0,0,1,4,12,12.1,-3
31741,Kelly Olynyk,2017-11-26,3,8,1,3,.333,3,4,.750,0,5,5,2,1,0,3,4,10,4.5,+5
31742,Kelly Olynyk,2017-11-28,2,3,1,1,1.000,0,0,0.0,0,3,3,0,0,0,1,4,5,2.0,-5
31743,Kelly Olynyk,2017-11-29,6,11,3,4,.750,3,3,1.000,1,4,5,2,0,1,4,5,18,10.7,-1
31744,Kelly Olynyk,2017-12-01,3,7,1,4,.250,3,4,.750,3,1,4,6,0,0,3,2,10,8.7,+18
31745,Kelly Olynyk,2017-12-03,5,11,1,2,.500,3,3,1.000,1,6,7,5,0,1,2,4,14,11.4,-12
31746,Kelly Olynyk,2017-12-06,2,3,1,1,1.000,0,0,0.0,0,8,8,4,3,1,2,4,5,9.0,-1
31747,Kelly Olynyk,2017-12-09,5,12,0,5,.000,1,2,.500,2,3,5,3,1,1,3,3,11,6.1,-8
31748,Kelly Olynyk,2017-12-11,1,3,1,3,.333,2,2,1.000,0,3,3,1,1,0,2,5,5,1.9,+2
31749,Kelly Olynyk,2017-12-13,4,7,1,4,.250,1,2,.500,3,3,6,1,1,0,3,3,10,6.8,-2
31750,Kelly Olynyk,2017-12-15,4,9,1,4,.250,2,4,.500,1,4,5,0,1,0,1,4,11,5.8,+6
31751,Kelly Olynyk,2017-12-16,4,10,1,4,.250,2,3,.667,2,3,5,4,5,0,1,2,11,13.5,+7
31752,Kelly Olynyk,2017-12-18,1,8,0,3,.000,5,6,.833,1,4,5,5,2,0,2,3,7,5.6,-12
31753,Kelly Olynyk,2017-12-20,12,15,6,8,.750,2,5,.400,0,7,7,2,1,1,4,5,32,24.3,+5
31754,Kelly Olynyk,2017-12-22,4,7,3,4,.750,0,0,0.0,0,6,6,2,0,1,3,2,11,7.8,+3
31755,Kelly Olynyk,2017-12-23,3,8,2,2,1.000,2,2,1.000,1,7,8,3,0,1,1,4,10,8.6,-14
31756,Kelly Olynyk,2017-12-26,7,14,1,2,.500,0,0,0.0,3,9,12,2,3,2,4,4,15,13.0,+20
31757,Kelly Olynyk,2017-12-29,1,7,0,4,.000,0,0,0.0,1,6,7,2,1,1,3,3,2,-1.1,-16
31758,Kelly Olynyk,2017-12-30,3,7,2,4,.500,9,10,.900,0,6,6,3,1,0,2,1,17,15.4,+2
31759,Kelly Olynyk,2018-01-03,11,15,3,5,.600,0,0,0.0,4,9,13,3,0,0,2,2,25,23.7,+3
31760,Kelly Olynyk,2018-01-05,4,10,0,3,.000,2,2,1.000,5,5,10,4,1,0,2,4,10,9.8,+7
31761,Kelly Olynyk,2018-01-07,4,8,1,3,.333,3,4,.750,1,1,2,2,1,0,1,4,12,8.4,-1
31762,Kelly Olynyk,2018-01-09,2,5,0,0,0.0,0,0,0.0,2,3,5,1,0,0,3,3,4,0.1,-7
31763,Kelly Olynyk,2018-01-10,4,8,2,4,.500,1,2,.500,1,2,3,1,1,0,3,4,11,5.0,+5
31764,Kelly Olynyk,2018-01-14,3,7,0,3,.000,1,1,1.000,2,5,7,0,1,0,1,3,7,5.0,-1
31765,Kelly Olynyk,2018-01-15,9,16,1,5,.200,2,2,1.000,0,3,3,8,0,0,2,4,21,16.3,+16
31766,Kelly Olynyk,2018-01-17,5,9,1,3,.333,4,5,.800,0,1,1,1,0,0,3,3,15,7.1,-1
31767,Kelly Olynyk,2018-01-19,4,6,2,3,.667,2,2,1.000,0,5,5,3,0,1,1,1,12,12.3,-2
31768,Kelly Olynyk,2018-01-20,6,17,3,8,.375,1,2,.500,1,9,10,3,0,0,1,1,16,10.2,+1
31769,Kelly Olynyk,2018-01-22,4,9,0,4,.000,2,2,1.000,0,2,2,1,1,0,3,0,10,4.6,-2
31770,Kelly Olynyk,2018-01-25,4,10,2,7,.286,0,2,.000,0,4,4,4,0,2,0,3,10,8.0,+10
31771,Kelly Olynyk,2018-01-27,7,11,1,3,.333,1,2,.500,0,4,4,6,0,0,0,4,16,14.5,+18
31772,Kelly Olynyk,2018-01-29,4,12,2,7,.286,2,2,1.000,1,3,4,1,0,0,1,0,12,6.5,-4
31773,Kelly Olynyk,2018-01-31,5,12,0,6,.000,0,0,0.0,1,6,7,2,3,0,2,3,10,7.3,+4
31774,Kelly Olynyk,2018-02-02,6,10,2,6,.333,5,8,.625,3,3,6,1,0,1,3,1,19,14.2,+11
31775,Kelly Olynyk,2018-02-03,9,19,1,8,.125,0,0,0.0,2,6,8,5,1,0,2,1,19,14.6,+10
31776,Kelly Olynyk,2018-02-05,0,0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.7,+8
31777,Kelly Olynyk,2018-02-07,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31778,Kelly Olynyk,2018-02-09,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31779,Kelly Olynyk,2018-02-13,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31780,Kelly Olynyk,2018-02-14,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31781,Kelly Olynyk,2018-02-23,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31782,Kelly Olynyk,2018-02-24,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp,dnp
31783,Kelly Olynyk,2018-02-27,2,6,1,5,.200,4,5,.800,2,1,3,3,0,1,3,1,9,6.3,+11
31784,Kelly Olynyk,2018-03-01,0,5,0,3,.000,0,0,0.0,2,1,3,2,0,0,0,1,0,-0.8,-19
31785,Kelly Olynyk,2018-03-03,6,10,3,5,.600,2,2,1.000,2,3,5,4,1,0,1,3,17,16.3,+18
31786,Kelly Olynyk,2018-03-05,5,7,2,4,.500,3,4,.750,2,2,4,8,2,0,3,1,15,17.9,+17
31787,Kelly Olynyk,2018-03-06,1,7,1,5,.200,0,0,0.0,1,8,9,5,1,0,2,5,3,2.1,+18
31788,Kelly Olynyk,2018-03-08,4,6,1,3,.333,1,2,.500,1,6,7,2,1,1,2,4,10,9.0,+15
31789,Kelly Olynyk,2018-03-10,4,5,0,0,0.0,5,5,1.000,1,10,11,2,1,2,2,3,13,15.4,+19
31790,Kelly Olynyk,2018-03-12,3,7,1,4,.250,2,2,1.000,1,4,5,7,1,0,2,4,9,9.5,-5
31791,Kelly Olynyk,2018-03-14,4,13,2,6,.333,3,4,.750,4,4,8,5,0,1,2,4,13,9.7,0
31792,Kelly Olynyk,2018-03-16,7,14,3,8,.375,0,0,0.0,1,4,5,0,3,2,2,3,17,13.1,+2
31793,Kelly Olynyk,2018-03-19,11,16,4,6,.667,4,5,.800,1,7,8,6,1,4,2,3,30,30.4,+18
31794,Kelly Olynyk,2018-03-21,8,11,2,4,.500,4,5,.800,0,5,5,10,1,0,0,3,22,25.4,+32
31795,Kelly Olynyk,2018-03-23,3,7,1,3,.333,2,2,1.000,1,4,5,3,0,0,0,5,9,7.3,+3
31796,Kelly Olynyk,2018-03-25,4,13,2,8,.250,2,2,1.000,1,8,9,9,3,0,4,5,12,10.9,-1
31797,Kelly Olynyk,2018-03-27,7,9,3,4,.750,2,5,.400,1,4,5,3,3,0,1,4,19,18.7,+19
31798,Kelly Olynyk,2018-03-29,4,7,2,4,.500,1,1,1.000,1,2,3,0,1,0,3,5,11,5.0,+3
31799,Kelly Olynyk,2018-03-31,6,9,2,2,1.000,2,4,.500,2,6,8,2,0,0,2,1,16,13.5,-7
31800,Kelly Olynyk,2018-04-03,4,10,0,4,.000,0,0,0.0,1,2,3,1,1,0,2,0,8,3.6,-19
31801,Kelly Olynyk,2018-04-04,7,12,5,7,.714,0,0,0.0,2,6,8,5,0,0,1,4,19,17.5,+26
31802,Kelly Olynyk,2018-04-06,2,6,1,4,.250,6,6,1.000,0,4,4,1,0,0,2,2,11,6.7,-12
31803,Kelly Olynyk,2018-04-09,2,6,1,3,.333,0,0,0.0,1,5,6,1,0,0,1,4,5,1.9,-17
31804,Kelly Olynyk,2018-04-11,4,10,1,3,.333,2,2,1.000,2,6,8,5,1,1,3,3,11,9.8,+10
31805,Kelly Olynyk,2018-10-17,1,4,0,3,.000,2,2,1.000,1,0,1,0,0,0,1,3,4,0.1,-16
31806,Kelly Olynyk,2018-10-18,4,6,1,2,.500,0,0,0.0,2,2,4,1,0,1,0,2,9,9.0,0
31807,Kelly Olynyk,2018-10-20,3,6,1,3,.333,1,2,.500,1,2,3,2,0,1,1,2,8,6.2,-14
31808,Kelly Olynyk,2018-10-24,4,8,1,5,.200,2,2,1.000,0,3,3,6,1,0,0,1,11,12.7,+25
31809,Kelly Olynyk,2018-10-27,6,9,3,6,.500,4,5,.800,1,4,5,5,1,0,1,2,19,19.3,+8
31810,Kelly Olynyk,2018-10-29,1,7,1,5,.200,0,0,0.0,0,2,2,0,1,1,2,2,3,-2.0,-9
31811,Kelly Olynyk,2018-10-30,4,6,1,3,.333,5,6,.833,2,1,3,3,2,0,2,3,14,13.6,-3
31812,Kelly Olynyk,2018-11-03,0,2,0,2,.000,0,0,0.0,0,1,1,0,0,0,1,2,0,-2.9,-6
31813,Kelly Olynyk,2018-11-05,3,10,3,9,.333,4,5,.800,0,5,5,4,1,2,2,5,13,9.5,+3
